id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,idade,sexo
101096.0,2018-01-05,RN,101.0,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Sim,26.0,Masculino
101096.0,2018-01-05,RN,101.0,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Sim,67.0,Feminino
101096.0,2018-01-05,RN,101.0,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Sim,30.0,Feminino
101122.0,2018-01-05,RN,226.0,MACAIBA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Sim,12.0,Masculino
101122.0,2018-01-05,RN,226.0,MACAIBA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Sim,,Não Informado
101140.0,2018-01-05,RN,101.0,NATAL,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Sim,28.0,Masculino
101140.0,2018-01-05,RN,101.0,NATAL,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Sim,46.0,Masculino
101140.0,2018-01-05,RN,101.0,NATAL,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Sim,18.0,Feminino
101181.0,2018-01-05,RN,406.0,NATAL,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Pleno dia,Céu Claro,Dupla,Sim,41.0,Masculino
101181.0,2018-01-05,RN,406.0,NATAL,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Pleno dia,Céu Claro,Dupla,Sim,32.0,Feminino
101267.0,2018-01-05,RN,101.0,NATAL,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Céu Claro,Múltipla,Sim,60.0,Feminino
101267.0,2018-01-05,RN,101.0,NATAL,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Céu Claro,Múltipla,Sim,24.0,Masculino
101276.0,2018-01-05,RN,226.0,SERRA CAIADA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Céu Claro,Simples,Não,48.0,Masculino
101276.0,2018-01-05,RN,226.0,SERRA CAIADA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Céu Claro,Simples,Não,43.0,Feminino
101276.0,2018-01-05,RN,226.0,SERRA CAIADA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Céu Claro,Simples,Não,75.0,Masculino
101301.0,2018-01-05,RN,304.0,PARNAMIRIM,Ingestão de Álcool,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Céu Claro,Múltipla,Sim,33.0,Masculino
101305.0,2018-01-05,RN,101.0,BAIA FORMOSA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Céu Claro,Dupla,Sim,50.0,Masculino
101446.0,2018-01-06,RN,304.0,MOSSORO,Mal Súbito,Colisão frontal,Com Vítimas Fatais,Pleno dia,Nublado,Simples,Não,7.0,Feminino
101446.0,2018-01-06,RN,304.0,MOSSORO,Mal Súbito,Colisão frontal,Com Vítimas Fatais,Pleno dia,Nublado,Simples,Não,38.0,Masculino
101446.0,2018-01-06,RN,304.0,MOSSORO,Mal Súbito,Colisão frontal,Com Vítimas Fatais,Pleno dia,Nublado,Simples,Não,40.0,Feminino
101446.0,2018-01-06,RN,304.0,MOSSORO,Mal Súbito,Colisão frontal,Com Vítimas Fatais,Pleno dia,Nublado,Simples,Não,10.0,Masculino
101446.0,2018-01-06,RN,304.0,MOSSORO,Mal Súbito,Colisão frontal,Com Vítimas Fatais,Pleno dia,Nublado,Simples,Não,38.0,Masculino
101446.0,2018-01-06,RN,304.0,MOSSORO,Mal Súbito,Colisão frontal,Com Vítimas Fatais,Pleno dia,Nublado,Simples,Não,61.0,Feminino
101529.0,2018-01-06,RN,406.0,JOAO CAMARA,Avarias e/ou desgaste excessivo no pneu,Capotamento,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,38.0,Masculino
101529.0,2018-01-06,RN,406.0,JOAO CAMARA,Avarias e/ou desgaste excessivo no pneu,Capotamento,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,49.0,Masculino
101530.0,2018-01-06,RN,226.0,SANTA CRUZ,Ingestão de Álcool,Colisão frontal,Com Vítimas Fatais,Plena Noite,Céu Claro,Simples,Não,37.0,Feminino
101530.0,2018-01-06,RN,226.0,SANTA CRUZ,Ingestão de Álcool,Colisão frontal,Com Vítimas Fatais,Plena Noite,Céu Claro,Simples,Não,24.0,Feminino
101530.0,2018-01-06,RN,226.0,SANTA CRUZ,Ingestão de Álcool,Colisão frontal,Com Vítimas Fatais,Plena Noite,Céu Claro,Simples,Não,78.0,Feminino
101530.0,2018-01-06,RN,226.0,SANTA CRUZ,Ingestão de Álcool,Colisão frontal,Com Vítimas Fatais,Plena Noite,Céu Claro,Simples,Não,40.0,Masculino
101603.0,2018-01-06,RN,304.0,MOSSORO,Ingestão de Álcool,Colisão traseira,Sem Vítimas,Pleno dia,Nublado,Simples,Não,61.0,Feminino
101603.0,2018-01-06,RN,304.0,MOSSORO,Ingestão de Álcool,Colisão traseira,Sem Vítimas,Pleno dia,Nublado,Simples,Não,35.0,Masculino
101635.0,2018-01-07,RN,101.0,NATAL,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Plena Noite,Céu Claro,Dupla,Sim,41.0,Masculino
101635.0,2018-01-07,RN,101.0,NATAL,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Plena Noite,Céu Claro,Dupla,Sim,35.0,Feminino
101635.0,2018-01-07,RN,101.0,NATAL,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Plena Noite,Céu Claro,Dupla,Sim,38.0,Masculino
101635.0,2018-01-07,RN,101.0,NATAL,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Plena Noite,Céu Claro,Dupla,Sim,37.0,Masculino
102200.0,2018-01-09,RN,226.0,AUGUSTO SEVERO,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,33.0,Masculino
102285.0,2018-01-09,RN,101.0,BAIA FORMOSA,Defeito Mecânico no Veículo,Capotamento,Com Vítimas Feridas,Anoitecer,Nublado,Múltipla,Não,49.0,Masculino
102285.0,2018-01-09,RN,101.0,BAIA FORMOSA,Defeito Mecânico no Veículo,Capotamento,Com Vítimas Feridas,Anoitecer,Nublado,Múltipla,Não,,Masculino
102631.0,2018-01-11,RN,101.0,PARNAMIRIM,Desobediência às normas de trânsito pelo condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Não,,Não Informado
102631.0,2018-01-11,RN,101.0,PARNAMIRIM,Desobediência às normas de trânsito pelo condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Não,,Não Informado
102631.0,2018-01-11,RN,101.0,PARNAMIRIM,Desobediência às normas de trânsito pelo condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Não,21.0,Masculino
102663.0,2018-01-11,RN,226.0,MACAIBA,Ultrapassagem Indevida,Colisão lateral,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Sim,33.0,Masculino
102663.0,2018-01-11,RN,226.0,MACAIBA,Ultrapassagem Indevida,Colisão lateral,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Sim,21.0,Masculino
102743.0,2018-01-11,RN,405.0,MOSSORO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Céu Claro,Dupla,Sim,24.0,Masculino
102743.0,2018-01-11,RN,405.0,MOSSORO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Céu Claro,Dupla,Sim,33.0,Masculino
102770.0,2018-01-11,RN,101.0,PARNAMIRIM,Ingestão de Álcool,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Nublado,Múltipla,Sim,37.0,Masculino
102800.0,2018-01-12,RN,226.0,CAMPO REDONDO,Ingestão de Álcool,Colisão transversal,Com Vítimas Feridas,Plena Noite,Céu Claro,Simples,Não,36.0,Masculino
102800.0,2018-01-12,RN,226.0,CAMPO REDONDO,Ingestão de Álcool,Colisão transversal,Com Vítimas Feridas,Plena Noite,Céu Claro,Simples,Não,24.0,Masculino
102932.0,2018-01-12,RN,101.0,NATAL,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,29.0,Masculino
102932.0,2018-01-12,RN,101.0,NATAL,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,51.0,Masculino
102932.0,2018-01-12,RN,101.0,NATAL,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,51.0,Masculino
102957.0,2018-01-12,RN,226.0,SANTA CRUZ,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,41.0,Feminino
102957.0,2018-01-12,RN,226.0,SANTA CRUZ,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,34.0,Masculino
102957.0,2018-01-12,RN,226.0,SANTA CRUZ,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,42.0,Masculino
102957.0,2018-01-12,RN,226.0,SANTA CRUZ,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,9.0,Feminino
102957.0,2018-01-12,RN,226.0,SANTA CRUZ,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,23.0,Feminino
102957.0,2018-01-12,RN,226.0,SANTA CRUZ,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,8.0,Feminino
102995.0,2018-01-12,RN,101.0,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Céu Claro,Dupla,Sim,38.0,Masculino
102995.0,2018-01-12,RN,101.0,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Céu Claro,Dupla,Sim,26.0,Masculino
102995.0,2018-01-12,RN,101.0,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Céu Claro,Dupla,Sim,32.0,Feminino
103011.0,2018-01-12,RN,405.0,RAFAEL FERNANDES,Avarias e/ou desgaste excessivo no pneu,Capotamento,Com Vítimas Feridas,Anoitecer,Céu Claro,Simples,Não,10.0,Masculino
103011.0,2018-01-12,RN,405.0,RAFAEL FERNANDES,Avarias e/ou desgaste excessivo no pneu,Capotamento,Com Vítimas Feridas,Anoitecer,Céu Claro,Simples,Não,14.0,Masculino
103011.0,2018-01-12,RN,405.0,RAFAEL FERNANDES,Avarias e/ou desgaste excessivo no pneu,Capotamento,Com Vítimas Feridas,Anoitecer,Céu Claro,Simples,Não,15.0,Feminino
103011.0,2018-01-12,RN,405.0,RAFAEL FERNANDES,Avarias e/ou desgaste excessivo no pneu,Capotamento,Com Vítimas Feridas,Anoitecer,Céu Claro,Simples,Não,56.0,Feminino
103011.0,2018-01-12,RN,405.0,RAFAEL FERNANDES,Avarias e/ou desgaste excessivo no pneu,Capotamento,Com Vítimas Feridas,Anoitecer,Céu Claro,Simples,Não,36.0,Feminino
103011.0,2018-01-12,RN,405.0,RAFAEL FERNANDES,Avarias e/ou desgaste excessivo no pneu,Capotamento,Com Vítimas Feridas,Anoitecer,Céu Claro,Simples,Não,34.0,Feminino
103229.0,2018-01-13,RN,427.0,ACARI,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Chuva,Simples,Não,28.0,Masculino
103229.0,2018-01-13,RN,427.0,ACARI,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Chuva,Simples,Não,28.0,Masculino
103282.0,2018-01-13,RN,406.0,JOAO CAMARA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Céu Claro,Simples,Não,40.0,Masculino
103282.0,2018-01-13,RN,406.0,JOAO CAMARA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Céu Claro,Simples,Não,,Não Informado
103352.0,2018-01-14,RN,101.0,EXTREMOZ,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Plena Noite,Chuva,Simples,Não,,Masculino
103352.0,2018-01-14,RN,101.0,EXTREMOZ,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Plena Noite,Chuva,Simples,Não,,Masculino
103352.0,2018-01-14,RN,101.0,EXTREMOZ,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Plena Noite,Chuva,Simples,Não,,Masculino
103352.0,2018-01-14,RN,101.0,EXTREMOZ,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Plena Noite,Chuva,Simples,Não,,Masculino
103352.0,2018-01-14,RN,101.0,EXTREMOZ,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Plena Noite,Chuva,Simples,Não,,Masculino
103352.0,2018-01-14,RN,101.0,EXTREMOZ,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Plena Noite,Chuva,Simples,Não,,Masculino
103354.0,2018-01-14,RN,101.0,NATAL,Ingestão de Álcool,Tombamento,Com Vítimas Feridas,Plena Noite,Garoa/Chuvisco,Dupla,Sim,37.0,Masculino
103406.0,2018-01-14,RN,304.0,MOSSORO,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Não,,Não Informado
103406.0,2018-01-14,RN,304.0,MOSSORO,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Não,48.0,Feminino
103406.0,2018-01-14,RN,304.0,MOSSORO,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Não,27.0,Masculino
103410.0,2018-01-14,RN,110.0,MOSSORO,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Sim,52.0,Masculino
103410.0,2018-01-14,RN,110.0,MOSSORO,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Sim,29.0,Masculino
103410.0,2018-01-14,RN,110.0,MOSSORO,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Sim,50.0,Masculino
103545.0,2018-01-14,RN,226.0,MACAIBA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Céu Claro,Simples,Não,,Não Informado
103545.0,2018-01-14,RN,226.0,MACAIBA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Céu Claro,Simples,Não,34.0,Masculino
103545.0,2018-01-14,RN,226.0,MACAIBA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Céu Claro,Simples,Não,44.0,Masculino
103550.0,2018-01-14,RN,226.0,SANTA CRUZ,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Nublado,Simples,Não,48.0,Masculino
103550.0,2018-01-14,RN,226.0,SANTA CRUZ,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Nublado,Simples,Não,14.0,Masculino
103578.0,2018-01-14,RN,101.0,ARES,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Nublado,Dupla,Não,37.0,Masculino
103578.0,2018-01-14,RN,101.0,ARES,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Nublado,Dupla,Não,32.0,Feminino
103578.0,2018-01-14,RN,101.0,ARES,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Nublado,Dupla,Não,34.0,Masculino
103578.0,2018-01-14,RN,101.0,ARES,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Nublado,Dupla,Não,33.0,Masculino
103607.0,2018-01-14,RN,405.0,APODI,Ingestão de Álcool,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Céu Claro,Simples,Não,33.0,Masculino
103621.0,2018-01-14,RN,101.0,NATAL,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Céu Claro,Dupla,Sim,48.0,Masculino
103621.0,2018-01-14,RN,101.0,NATAL,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Céu Claro,Dupla,Sim,48.0,Masculino
103664.0,2018-01-15,RN,405.0,MOSSORO,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,56.0,Masculino
103664.0,2018-01-15,RN,405.0,MOSSORO,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,26.0,Feminino
103745.0,2018-01-15,RN,406.0,SAO GONCALO DO AMARANTE,Falta de Atenção à Condução,Capotamento,Com Vítimas Feridas,Pleno dia,Chuva,Dupla,Não,,Não Informado
103767.0,2018-01-15,RN,405.0,MOSSORO,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Sem Vítimas,Pleno dia,Céu Claro,Dupla,Sim,34.0,Feminino
103767.0,2018-01-15,RN,405.0,MOSSORO,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Sem Vítimas,Pleno dia,Céu Claro,Dupla,Sim,,Não Informado
103780.0,2018-01-15,RN,405.0,PAU DOS FERROS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Sim,19.0,Masculino
103780.0,2018-01-15,RN,405.0,PAU DOS FERROS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Sim,43.0,Feminino
103940.0,2018-01-16,RN,226.0,SANTA CRUZ,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Sim,18.0,Feminino
103940.0,2018-01-16,RN,226.0,SANTA CRUZ,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Sim,67.0,Masculino
103995.0,2018-01-16,RN,101.0,CANGUARETAMA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Não,58.0,Masculino
103995.0,2018-01-16,RN,101.0,CANGUARETAMA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Não,13.0,Masculino
103995.0,2018-01-16,RN,101.0,CANGUARETAMA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Não,14.0,Masculino
104075.0,2018-01-17,RN,304.0,MOSSORO,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Sim,46.0,Masculino
104075.0,2018-01-17,RN,304.0,MOSSORO,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Sim,43.0,Masculino
104086.0,2018-01-17,RN,101.0,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Sim,45.0,Masculino
104099.0,2018-01-17,RN,101.0,PARNAMIRIM,Ingestão de Álcool,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Sim,,Masculino
104099.0,2018-01-17,RN,101.0,PARNAMIRIM,Ingestão de Álcool,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Céu Claro,Dupla,Sim,31.0,Masculino
104124.0,2018-01-17,RN,304.0,MOSSORO,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,,Não Informado
104124.0,2018-01-17,RN,304.0,MOSSORO,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,52.0,Masculino
104234.0,2018-01-17,RN,101.0,GOIANINHA,Falta de Atenção à Condução,Tombamento,Sem Vítimas,Plena Noite,Chuva,Dupla,Sim,37.0,Masculino
104234.0,2018-01-17,RN,101.0,GOIANINHA,Falta de Atenção à Condução,Tombamento,Sem Vítimas,Plena Noite,Chuva,Dupla,Sim,40.0,Masculino
104384.0,2018-01-18,RN,101.0,EXTREMOZ,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,45.0,Masculino
104384.0,2018-01-18,RN,101.0,EXTREMOZ,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,62.0,Masculino
104384.0,2018-01-18,RN,101.0,EXTREMOZ,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Céu Claro,Simples,Não,32.0,Masculino
104408.0,2018-01-18,RN,101.0,NATAL,Falta de Atenção à Condução,Atropelamento de Pedestre,Com Vítimas Feridas,Anoitecer,Chuva,Dupla,Sim,36.0,Feminino
104408.0,2018-01-18,RN,101.0,NATAL,Falta de Atenção à Condução,Atropelamento de Pedestre,Com Vítimas Feridas,Anoitecer,Chuva,Dupla,Sim,29.0,Masculino
104664.0,2018-01-19,RN,304.0,MOSSORO,Pista Escorregadia,Colisão lateral,Sem Vítimas,Pleno dia,Chuva,Dupla,Não,31.0,Masculino
104664.0,2018-01-19,RN,304.0,MOSSORO,Pista Escorregadia,Colisão lateral,Sem Vítimas,Pleno dia,Chuva,Dupla,Não,33.0,Masculino
